Census Tract,County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude
6037273600,Los Angeles,90291,Venice,-118.4599433,33.9933608
6073020208,San Diego,92027,Escondido,-117.0530788,33.1461143
6007002900,Butte ,95965,Oroville,-121.5980004,39.5191072
6089012101,Shasta ,96007,Anderson,-122.3051577,40.4613796
6095252104,Solano ,94510,Benicia,-122.1640059,38.0900638
6095252909,Solano ,95687,Vacaville,-121.9249586,38.3446313
6081609100,San Mateo,94070,San Carlos,-122.2554355,37.5101395
6075010800,San Francisco,94133,San Francisco,-122.4142914,37.7964984
6063000300,Plumas ,96122,Portola,-120.3358146,39.9140961
6101050800,Sutter ,95953,Live Oak,-121.8399669,39.2210289
6049000300,Modoc ,96108,Davis Creek,-120.6933431,41.6379522
6037650604,Los Angeles,90503,Torrance,-118.349124,33.8403641
6091010000,Sierra ,96124,Calpine,-120.5219926,39.5769252
6037503801,Los Angeles,90638,La Mirada,-117.9932439,33.8962298
6023001000,Humboldt ,95521,Arcata,-124.080234,40.8665615
6071000812,San Bernardino,91730,Rancho Cucamonga,-117.620363,34.116218
6067009011,Sacramento ,95670,Rancho Cordova,-121.2719777,38.5746641
6065045233,Riverside ,92203,Indio,-116.289198,33.749192
6065941100,Riverside ,92234,Cathedral City,-116.4701978,33.7959943
6071009716,San Bernardino,92307,Apple Valley,-117.2267112,34.5425661
6065042207,Riverside ,92506,Riverside,-117.3385631,33.9418987
6077003602,San Joaquin,95215,Stockton,-121.1809166,38.0018256
6013392300,Contra Costa,94547,Hercules,-122.2744575,38.0264084
6065043228,Riverside ,92562,Murrieta,-117.2137751,33.5753129
6085509201,Santa Clara,94043,Mountain View,-122.0743461,37.4012062
6059052525,Orange ,92602,Irvine,-117.7783403,33.7166338
6059062646,Orange ,92637,Laguna Woods,-117.7160562,33.606971
6085504102,Santa Clara,95127,San Jose,-121.8149477,37.3640773
6095251702,Solano ,94590,Vallejo,-122.2687139,38.1220821
6059062622,Orange ,92637,Laguna Woods,-117.7248144,33.6167121
6029005507,Kern ,93505,California City,-117.9674113,35.1264114
6053000200,Monterey ,93906,Salinas,-121.6435841,36.7023913
6085503315,Santa Clara,95148,San Jose,-121.801337,37.3184116
6037269100,Los Angeles,90035,Los Angeles,-118.3948253,34.0530704
6065043291,Riverside ,92563,Murrieta,-117.1553002,33.5660699
6005000200,Amador ,95629,Fiddletown,-120.7448948,38.4852152
6081613800,San Mateo,94060,Pescadero,-122.3140903,37.2768483
6073010401,San Diego,91932,Imperial Beach,-117.1072875,32.5794072
6071000815,San Bernardino,91784,Upland,-117.6804289,34.1272011
6071002013,San Bernardino,91701,Rancho Cucamonga,-117.6072895,34.138221
6085505900,Santa Clara,95050,Santa Clara,-121.9571425,37.330263
6001440304,Alameda ,94587,Union City,-122.0766119,37.586873
6037408629,Los Angeles,91745,Hacienda Heights,-117.9603912,33.9780615
6111001402,Ventura ,93003,Ventura,-119.1820881,34.254839
6077005209,San Joaquin,95377,Tracy,-121.4243351,37.7086246
6067008009,Sacramento ,95628,Fair Oaks,-121.2584098,38.643865
6001451404,Alameda ,94551,Livermore,-121.7803522,37.6852748
6073018300,San Diego,92054,Oceanside,-117.3896198,33.201527
6085508704,Santa Clara,94085,Sunnyvale,-122.0047735,37.3800277
6083002707,Santa Barbara,93436,Lompoc,-120.4658965,34.6350153
6055200802,Napa ,94558,Napa,-122.3027487,38.2689461
6037910602,Los Angeles,93550,Palmdale,-118.0788777,34.5774296
6073020210,San Diego,92027,Escondido,-117.0410689,33.1455819
6001440100,Alameda ,94587,Union City,-121.9815046,37.6163011
6037900508,Los Angeles,93535,Lancaster,-118.072221,34.6789749
6005000402,Amador ,95665,Pine Grove,-120.6621779,38.3930097
6037576802,Los Angeles,90814,Long Beach,-118.1577274,33.7717856
6067009616,Sacramento ,95758,Elk Grove,-121.4252454,38.4170956
6073020209,San Diego,92027,Escondido,-117.0476028,33.138326
6037430803,Los Angeles,91006,Arcadia,-118.0227522,34.1156128
6001424001,Alameda ,94703,Berkeley,-122.2746683,37.8503526
6065042005,Riverside ,92508,Riverside,-117.3464919,33.8972547
6097154000,Sonoma ,95448,Healdsburg,-122.9724857,38.6117558
6073008350,San Diego,92121,San Diego,-117.1716969,32.8914561
6065042742,Riverside ,92584,Menifee,-117.1883088,33.6777927
6059042107,Orange ,92672,San Clemente,-117.6217862,33.4320693
6073012900,San Diego,91910,Chula Vista,-117.0676039,32.6274203
6027000200,Inyo ,93514,Bishop,-118.5534882,37.3161335
6097153801,Sonoma ,95492,Windsor,-122.8390298,38.5354711
6013370000,Contra Costa,94805,Richmond,-122.322249,37.93966
6073020307,San Diego,92029,Escondido,-117.1270331,33.0939803
6095250200,Solano ,94591,Vallejo,-122.2101506,38.1044692
6007001800,Butte ,95969,Paradise,-121.6098642,39.7817973
6111008306,Ventura ,93063,Simi Valley,-118.6865756,34.2793634
6073004200,San Diego,92104,San Diego,-117.1194261,32.7293167
6083000801,Santa Barbara,93103,Santa Barbara,-119.6856673,34.4273462
6029002806,Kern ,93311,Bakersfield,-119.1055446,35.351304
6059110117,Orange ,90630,Cypress,-118.0571887,33.8258098
6073001700,San Diego,92116,San Diego,-117.1207142,32.7582452
6037108202,Los Angeles,91326,Porter Ranch,-118.5796806,34.286095
6065042743,Riverside ,92584,Menifee,-117.1885988,33.6560933
6037920326,Los Angeles,91381,Stevenson Ranch,-118.5979256,34.3510157
6001430800,Alameda ,94546,Castro Valley,-122.0650347,37.6992244
6081607500,San Mateo,94403,San Mateo,-122.2997437,37.5467375
6065044915,Riverside ,92234,Cathedral City,-116.4624368,33.8086838
6037131200,Los Angeles,91325,Northridge,-118.514231,34.2147262
6073018510,San Diego,92054,Oceanside,-117.3364699,33.2158066
6001441601,Alameda ,94536,Fremont,-122.0305372,37.5635007
6079010102,San Luis Obispo,93446,Paso Robles,-120.6911679,35.6355612
6001427700,Alameda ,94501,Alameda,-122.2852965,37.7680009
6085503108,Santa Clara,95125,San Jose,-121.8737637,37.2835094
6075016200,San Francisco,94102,San Francisco,-122.4228856,37.777158
6073018518,San Diego,92056,Oceanside,-117.2916541,33.1897718
6037408723,Los Angeles,91748,Rowland Heights,-117.9008838,33.9780062
6059099502,Orange ,90740,Seal Beach,-118.0636903,33.7508498
6033000900,Lake ,95451,Kelseyville,-122.7459162,38.9589037
6059063301,Orange ,92627,Costa Mesa,-117.9169409,33.6368923
6065042004,Riverside ,92506,Riverside,-117.3755877,33.8873245
6095251903,Solano ,94589,Vallejo,-122.2282174,38.1478379
6071010421,San Bernardino,92277,Twentynine Palms,-116.0533058,34.1311448
6043000101,Mariposa ,95338,Mariposa,-120.110972,37.5477768
6111005906,Ventura ,91361,Westlake Village,-118.8610975,34.1532016
6085504411,Santa Clara,95132,San Jose,-121.864835,37.4161016
6037265202,Los Angeles,90024,Los Angeles,-118.4411825,34.0619002
6007000501,Butte ,95973,Chico,-121.8867963,39.7376442
6037910716,Los Angeles,93550,Palmdale,-118.0731854,34.5463872
6013302010,Contra Costa,94561,Oakley,-121.7305372,37.9836864
6037108103,Los Angeles,91326,Porter Ranch,-118.5400017,34.2864236
6071010413,San Bernardino,92256,Morongo Valley,-116.4710167,34.077742
6065044907,Riverside ,92234,Cathedral City,-116.4712229,33.8086237
6037463400,Los Angeles,91107,Pasadena,-118.1123757,34.1413741
6019005516,Fresno ,93720,Fresno,-119.7636741,36.8703273
6013359203,Contra Costa,94547,Hercules,-122.2562999,38.0086578
6027000400,Inyo ,93514,Bishop,-118.4055905,37.3648068
6037265520,Los Angeles,90024,Los Angeles,-118.4423998,34.0513698
6085504806,Santa Clara,94089,Sunnyvale,-122.0016057,37.3959254
6073014901,San Diego,91941,La Mesa,-117.0103336,32.7619814
6037271702,Los Angeles,90034,Los Angeles,-118.4259054,34.0251282
6037408503,Los Angeles,91745,Hacienda Heights,-117.9849873,33.9849218
6037910810,Los Angeles,91390,Santa Clarita,-118.3532786,34.4595477
6013331000,Contra Costa,94519,Concord,-122.01218,37.9762383
6001451504,Alameda ,94551,Livermore,-121.7322556,37.6979083
6083002606,Santa Barbara,93437,Lompoc,-120.5566535,34.7122846
6073014002,San Diego,91945,Lemon Grove,-117.0195675,32.7249965
6001450603,Alameda ,94588,Pleasanton,-121.9106268,37.6888608
6111007800,Ventura ,93065,Simi Valley,-118.7744879,34.2700452
6037277000,Los Angeles,90045,Los Angeles,-118.4003336,33.9713675
6001450602,Alameda ,94588,Pleasanton,-121.9128234,37.6706482
6059099417,Orange ,92649,Huntington Beach,-118.0546457,33.7097532
6085504413,Santa Clara,95035,Milpitas,-121.9047132,37.4373171
6037300200,Los Angeles,91214,La Crescenta,-118.2386852,34.2283768
6085508504,Santa Clara,94086,Sunnyvale,-122.0203525,37.3624639
6059052524,Orange ,92782,Tustin,-117.7970749,33.7298139
6073003213,San Diego,92139,San Diego,-117.0307834,32.688526
6059099225,Orange ,92708,Fountain Valley,-117.9511573,33.7195163
6059110008,Orange ,90720,Los Alamitos,-118.0798922,33.7799596
6075025403,San Francisco,94110,San Francisco,-122.4205619,37.7337691
6059011707,Orange ,92835,Fullerton,-117.8756321,33.9045539
6037910707,Los Angeles,93550,Palmdale,-118.1037345,34.5504349
6065041912,Riverside ,92882,Corona,-117.6361387,33.8732429
6037139502,Los Angeles,91316,Encino,-118.5263111,34.1628402
6059011715,Orange ,92870,Placentia,-117.8528609,33.8823988
6073016702,San Diego,92040,Lakeside,-116.9338156,32.8444269
6053011303,Monterey ,93927,Greenfield,-121.2767662,36.1770603
6089012000,Shasta ,96007,Anderson,-122.2988508,40.4294831
6037920013,Los Angeles,91350,Santa Clarita,-118.521858,34.4298866
6037700901,Los Angeles,90035,Los Angeles,-118.3853968,34.064565
6073018611,San Diego,92057,Oceanside,-117.2644348,33.2819773
6017031200,El Dorado,95667,Placerville,-120.7839884,38.7183318
6113010602,Yolo ,95616,Davis,-121.7359246,38.5482761
6073015601,San Diego,92019,El Cajon,-116.9264026,32.7921847
6037571000,Los Angeles,90713,Lakewood,-118.101621,33.8388435
6087123300,Santa Cruz,95076,Watsonville,-121.6753872,36.9339389
6071008800,San Bernardino,92399,Yucaipa,-117.0368248,34.033952
6085505700,Santa Clara,95050,Santa Clara,-121.9443765,37.3430376
6095252706,Solano ,94585,Suisun City,-121.9778302,38.2580217
6037141400,Los Angeles,91436,Encino,-118.4760491,34.157489
6073014601,San Diego,91941,La Mesa,-117.0300534,32.7606911
6095252312,Solano ,94534,Fairfield,-122.0561706,38.2753544
6111002901,Ventura ,93036,Oxnard,-119.2067181,34.2260796
6071010021,San Bernardino,92345,Hesperia,-117.272407,34.4026561
6067004010,Sacramento ,95831,Sacramento,-121.5206821,38.4876901
6075011800,San Francisco,94108,San Francisco,-122.4061645,37.7933506
6037554518,Los Angeles,90703,Cerritos,-118.0397288,33.8682287
6085505305,Santa Clara,95051,Santa Clara,-121.9905577,37.359077
6001450101,Alameda ,94568,Dublin,-121.8851034,37.7050938
6073001300,San Diego,92104,San Diego,-117.1323173,32.7512721
6067007013,Sacramento ,95833,Sacramento,-121.4912633,38.6249041
6037137401,Los Angeles,91364,Woodland Hills,-118.6102529,34.1590075
6067007428,Sacramento ,95842,Sacramento,-121.3466005,38.6994816
6001403600,Alameda ,94610,Oakland,-122.253492,37.8135127
6059110007,Orange ,90720,Los Alamitos,-118.0863456,33.7860198
6001431100,Alameda ,94546,Castro Valley,-122.0672947,37.6881143
6019004214,Fresno ,93711,Fresno,-119.8536493,36.829804
6019006403,Fresno ,93633,Kings Canyon National PK,-118.8088099,36.8254036
6071000108,San Bernardino,91709,Chino Hills,-117.7402071,33.971427
6095252313,Solano ,94533,Fairfield,-122.0262174,38.303698
6007003501,Butte ,95948,Gridley,-121.7370059,39.3792483
6059074107,Orange ,92704,Santa Ana,-117.8941216,33.6996552
6001423000,Alameda ,94703,Berkeley,-122.2771352,37.8668441
6037901102,Los Angeles,93536,Lancaster,-118.2122942,34.6620629
6073015100,San Diego,91942,La Mesa,-116.9947059,32.7881451
6059011402,Orange ,92831,Fullerton,-117.907682,33.880582
6065042716,Riverside ,92587,Sun City,-117.2550898,33.6866739
6073019503,San Diego,92083,Vista,-117.2443918,33.1996277
6073003103,San Diego,92114,San Diego,-117.0441008,32.7070141
6037274202,Los Angeles,90292,Marina del Rey,-118.460713,33.9719816
6097153901,Sonoma ,95448,Healdsburg,-122.8131351,38.6062691
6037700300,Los Angeles,90069,West Hollywood,-118.3720584,34.0918485
6037137502,Los Angeles,91364,Woodland Hills,-118.5976916,34.1634518
6059099604,Orange ,92647,Huntington Beach,-118.0199636,33.7372031
6033000702,Lake ,95457,Lower Lake,-122.5917589,38.9857973
6037101300,Los Angeles,91042,Tujunga,-118.2709988,34.2487776
6071009717,San Bernardino,92307,Apple Valley,-117.2606458,34.5196207
6083002205,Santa Barbara,93454,Santa Maria,-120.4280342,34.9638747
6037431700,Los Angeles,91007,Arcadia,-118.0421452,34.1213014
6001435200,Alameda ,94541,Hayward,-122.0517821,37.6874049
6113011001,Yolo ,95695,Woodland,-121.7897061,38.673205
6001436000,Alameda ,94580,San Lorenzo,-122.1375262,37.6691812
6037300600,Los Angeles,91208,Glendale,-118.2378916,34.2066236
6073002301,San Diego,92115,San Diego,-117.0947635,32.7573492
6037135202,Los Angeles,91307,West Hills,-118.6369084,34.1888179
6085512032,Santa Clara,95119,San Jose,-121.7823587,37.2327986
6001450743,Alameda ,94588,Pleasanton,-121.8923831,37.6930366
6085505304,Santa Clara,95051,Santa Clara,-121.9814202,37.3595225
6073009604,San Diego,92120,San Diego,-117.0917261,32.7867685
6071000118,San Bernardino,91709,Chino Hills,-117.7824421,33.9791922
6067008127,Sacramento ,95621,Citrus Heights,-121.3176091,38.7123178
6075016000,San Francisco,94102,San Francisco,-122.4224838,37.7823363
6071009713,San Bernardino,92307,Apple Valley,-117.1729656,34.5287444
6019004405,Fresno ,93720,Fresno,-119.7743534,36.8587761
6037143603,Los Angeles,91602,North Hollywood,-118.3727317,34.1442858
6037462400,Los Angeles,91104,Pasadena,-118.1262387,34.1651965
6111004505,Ventura ,93033,Oxnard,-119.1820508,34.1578571
6029005501,Kern ,93555,Ridgecrest,-117.8250807,35.5740597
6073018511,San Diego,92054,Oceanside,-117.343109,33.204411
6023001200,Humboldt ,95550,Korbel,-123.7462574,40.6845506
6059001102,Orange ,90631,La Habra,-117.9722583,33.9340336
6071009710,San Bernardino,92308,Apple Valley,-117.198857,34.48581
6067009311,Sacramento ,95829,Sacramento,-121.3529418,38.47288
6079010202,San Luis Obispo,93446,Paso Robles,-120.6302235,35.5983407
6037403320,Los Angeles,91765,Diamond Bar,-117.7963291,34.0052004
6037400900,Los Angeles,91741,Glendora,-117.8769191,34.1360086
6085512022,Santa Clara,95123,San Jose,-121.8108988,37.2552193
6073007600,San Diego,92109,San Diego,-117.2254607,32.7815696
6081601605,San Mateo,94015,Daly City,-122.469832,37.6569748
6095252911,Solano ,95687,Vacaville,-121.9443944,38.3695164
6097151308,Sonoma ,94928,Rohnert Park,-122.6998452,38.3562901
6067002300,Sacramento ,95818,Sacramento,-121.4938311,38.5571708
6067009317,Sacramento ,95828,Sacramento,-121.3784794,38.4645729
6061021401,Placer ,95648,Lincoln,-121.2859939,38.8964967
6013330000,Contra Costa,94519,Concord,-122.026061,37.9886609
6067007209,Sacramento ,95673,Rio Linda,-121.4478452,38.6910378
6065044515,Riverside ,92240,Desert Hot Springs,-116.5112051,33.9373778
6073009510,San Diego,92124,San Diego,-117.109307,32.8171162
6023011000,Humboldt ,95540,Fortuna,-124.1339756,40.562558
6067008130,Sacramento ,95842,Sacramento,-121.3319454,38.6951232
6085500600,Santa Clara,95126,San Jose,-121.9145491,37.3334189
6029003812,Kern ,93312,Bakersfield,-119.1027529,35.3706406
6073012304,San Diego,91910,Chula Vista,-117.0701179,32.6439929
6059032061,Orange ,92675,San Juan Capistrano,-117.645955,33.5244496
6017031502,El Dorado,95667,Placerville,-120.8221616,38.6943173
6073009511,San Diego,92124,San Diego,-117.1085759,32.8036915
6037139701,Los Angeles,91436,Encino,-118.4954117,34.157429
6065043247,Riverside ,92596,Winchester,-117.0863473,33.5571416
6067009308,Sacramento ,95624,Elk Grove,-121.3819931,38.4166717
6085506305,Santa Clara,95117,San Jose,-121.9716416,37.3045269
6059042313,Orange ,92629,Dana Point,-117.6973164,33.4622587
6075015900,San Francisco,94115,San Francisco,-122.4293428,37.78334
6037800504,Los Angeles,90265,Malibu,-118.6668993,34.0576239
6081610900,San Mateo,94061,Redwood City,-122.2320282,37.47659
6059099305,Orange ,92648,Huntington Beach,-117.9932396,33.6793865
6009000220,Calaveras ,95252,Valley Springs,-120.773333,38.1081725
6037910505,Los Angeles,93550,Palmdale,-118.1039305,34.5617295
6037265303,Los Angeles,90024,Los Angeles,-118.4534107,34.067274
6079012200,San Luis Obispo,93445,Oceano,-120.6157338,35.1052514
6037273700,Los Angeles,90291,Venice,-118.4526783,33.9983793
6059062800,Orange ,92661,Newport Beach,-117.9129453,33.6045927
6037267402,Los Angeles,90025,Los Angeles,-118.4659262,34.042074
6111007901,Ventura ,93065,Simi Valley,-118.7697289,34.2778958
6073017502,San Diego,92024,Encinitas,-117.2770112,33.0422361
6073017900,San Diego,92008,Carlsbad,-117.3445439,33.1595744
6085509404,Santa Clara,94040,Mountain View,-122.1055697,37.4018798
6059110102,Orange ,90623,La Palma,-118.0450217,33.8418899
6093000400,Siskiyou ,96044,Hornbrook,-122.6348078,41.9466483
6111002600,Ventura ,93001,Ventura,-119.2736531,34.2739342
6001441927,Alameda ,94538,Fremont,-121.976577,37.5465021
6085512505,Santa Clara,95020,Gilroy,-121.5925135,37.0245262
6111006900,Ventura ,91360,Thousand Oaks,-118.8826181,34.1878048
6037571101,Los Angeles,90713,Lakewood,-118.1162992,33.8432785
6059099233,Orange ,92708,Fountain Valley,-117.9760616,33.7084651
6037403403,Los Angeles,91789,Walnut,-117.8406591,34.0332993
6013303202,Contra Costa,94513,Brentwood,-121.7147968,37.9422173
6061021802,Placer ,95602,Auburn,-121.0601198,38.9479978
6077004307,San Joaquin,95240,Lodi,-121.2845139,38.1084701
6013363000,Contra Costa,94803,El Sobrante,-122.3086599,37.9788936
6071010023,San Bernardino,92345,Hesperia,-117.3347273,34.3822831
6071009107,San Bernardino,92372,Pinon Hills,-117.6219589,34.4425196
6083002304,Santa Barbara,93458,Santa Maria,-120.444653,34.9568972
6075031302,San Francisco,94132,San Francisco,-122.467097,37.7133955
6113010312,Yolo ,95691,West Sacramento,-121.552211,38.5444338
6113011300,Yolo ,95694,Winters,-122.0245787,38.5786038
6059099602,Orange ,92683,Westminster,-118.0200958,33.7516672
6037573902,Los Angeles,90808,Long Beach,-118.0775765,33.8135353
6073013414,San Diego,91910,Chula Vista,-117.0127578,32.6311503
6073006000,San Diego,92103,San Diego,-117.164543,32.7360508
6071009202,San Bernardino,92358,Lytle Creek,-117.5413331,34.266609
6065044931,Riverside ,92234,Cathedral City,-116.449434,33.8196032
6037700802,Los Angeles,90211,Beverly Hills,-118.3820778,34.0684232
6001433500,Alameda ,94579,San Leandro,-122.1553145,37.6845009
6037920031,Los Angeles,91321,Newhall,-118.4836342,34.3992407
6007002300,Butte ,95965,Oroville,-121.5902502,39.6722796
6065049100,Riverside ,92201,Indio,-116.231707,33.6927812
6075010100,San Francisco,94133,San Francisco,-122.4085794,37.8084198
6029006003,Kern ,93561,Tehachapi,-118.4817279,35.139486
6037930401,Los Angeles,91367,Woodland Hills,-118.6298536,34.1674127
6067008007,Sacramento ,95628,Fair Oaks,-121.2821976,38.6582631
6037297400,Los Angeles,90732,San Pedro,-118.3228117,33.7208388
6055201006,Napa ,94503,American Canyon,-122.2604602,38.1711971
6001400500,Alameda ,94609,Oakland,-122.2647445,37.8485167
6073008701,San Diego,92111,San Diego,-117.1638831,32.7980374
6111008001,Ventura ,93065,Simi Valley,-118.753251,34.2699733
6081601100,San Mateo,94015,Daly City,-122.489464,37.6922564
6065941200,Riverside ,92262,Palm Springs,-116.5019562,33.8376004
6075026004,San Francisco,94112,San Francisco,-122.4357008,37.7178905
6037271300,Los Angeles,90064,Los Angeles,-118.4413454,34.0259653
6067007414,Sacramento ,95660,North Highlands,-121.3583148,38.6881636
